id,last_modified,lon,lat,name,poi_type
352,13/10/2023,11.6916854,43.4064193,"San Pancrazio-Civitella v Chiana
",dirt-roads
353,13/10/2023,11.5909975,43.3720926,Mansalto-Rapale-Sogna,dirt-roads
354,13/10/2023,11.5691172,43.4308213,"Montebenichi-san Leolino
",dirt-roads
355,13/10/2023,11.5775553,43.2607198,"Asciano-Serre di rapolano
",dirt-roads
356,13/10/2023,11.6491987,43.2728793,"sentino-modanella
",dirt-roads
357,13/10/2023,11.6905254,43.2751604,Rigomagno,dirt-roads
358,13/10/2023,11.6894936,43.1637233,Montisi-Madonnino-Petroio,dirt-roads
359,13/10/2023,11.6283637,42.9701825,"gallina-Poggio Rosa
",dirt-roads
360,13/10/2023,11.5912904,42.9584202,Piagge-Gallina,dirt-roads
361,13/10/2023,11.5952386,42.9444109,Piagge-Altori,dirt-roads
362,13/10/2023,11.6775155,42.8035681,"Siele
",dirt-roads
363,13/10/2023,11.9210672,43.4178096,Bossi,dirt-roads
364,13/10/2023,15.8626789,40.5415955,La Caprara,dirt-roads
365,13/10/2023,13.036373,43.343775,Cerreto d'Esi - Eremo di S.Maria dell'Acquerella,dirt-roads
366,13/10/2023,12.1950383,46.3978156,"Forcella Chandollada
",dirt-roads
367,13/10/2023,15.7086670084786,40.6515277832908,Antenne sui Monti Li Foj,dirt-roads
368,13/10/2023,15.7000176785458,40.6329973961033,sterrata alle antenne monti Li Foj - Picerno (Pz),dirt-roads
369,13/10/2023,15.7492528075838,40.6825201321498,Strada bianca pale eoliche Montocchio - Potenza,dirt-roads
370,13/10/2023,11.7767517,42.7874968,Sforzesca-Proceno,dirt-roads
371,13/10/2023,15.9105510024584,40.6126232319277,scorciatoia sterrata per Brindisi di montagna (Pz),dirt-roads
372,13/10/2023,13.188717,43.096221,Chiesa di Santa Maria Maddalena - Valfornace,dirt-roads
373,13/10/2023,11.0962469,43.3092387,Beimmond,dirt-roads
374,13/10/2023,11.2171633,43.4901756,Serelle,dirt-roads
375,13/10/2023,11.2394547,43.4721203,"Cispiano 
",dirt-roads
376,13/10/2023,16.5897005,39.0963581,Roncino,dirt-roads
377,13/10/2023,16.6636866,39.1225299,Gariglione,dirt-roads
378,13/10/2023,12.3140829,42.6735742,Valico Citernella,dirt-roads
379,13/10/2023,12.3756454,42.6171823,"santa Restituita-Castel dell'aquila
",dirt-roads
380,13/10/2023,12.5992013,42.6756726,Macerino,dirt-roads
381,13/10/2023,12.6791162,42.6721194,"catinelli 
",dirt-roads
382,13/10/2023,12.7473508,42.6389942,torrecola-ancaiano,dirt-roads
383,13/10/2023,12.7833695,42.6592849,Ancaiano-Pontuglia,dirt-roads
384,13/10/2023,12.8573978,42.6691055,"Monte san vito- colli di Campofoglio
",dirt-roads
385,13/10/2023,12.9087221,42.7718451,Mucciafora-ponte,dirt-roads
386,13/10/2023,13.0330632,42.683421,Onelli-Chiavano,dirt-roads
387,13/10/2023,13.3040145,42.4752705,"Via dell'Aielli
",dirt-roads
388,13/10/2023,13.3963745,42.4136225,Arischia-Collebrincioni,dirt-roads
389,13/10/2023,13.5643917,42.3590244,"Monte Ruzza
",dirt-roads
390,13/10/2023,13.6804405,42.3374902,Calascio,dirt-roads
391,13/10/2023,13.8350585,42.2320066,Bussi-Dogli,dirt-roads
392,13/10/2023,12.47112,43.2726196,Castiglione,dirt-roads
393,13/10/2023,12.5282496,43.5393327,"sasso del re
",dirt-roads
394,13/10/2023,12.2323997,43.2650346,"vocabolo petrignano
",dirt-roads
395,13/10/2023,12.1322183,43.2311601,"Bramasole
",dirt-roads
396,13/10/2023,11.014481,44.153271,Lizzo,dirt-roads
397,13/10/2023,11.014913,44.167875,Marzolara,dirt-roads
398,13/10/2023,11.105873,44.104012,Poggio delle Vecchiette,dirt-roads
399,13/10/2023,10.858156,44.091946,"Corrieri Piangrande (senza sfondo)
",dirt-roads
400,13/10/2023,10.932301,44.08765,Casa Chierici-Casa Trogoni,dirt-roads
401,13/10/2023,10.782885,44.298445,Ponte di Olina,dirt-roads
402,13/10/2023,11.26265,43.930403,Casone,dirt-roads
403,13/10/2023,11.238873,43.936947,Quercetino,dirt-roads
404,13/10/2023,10.941996,43.36671,Strada vicinale di Spicchiola,dirt-roads
405,13/10/2023,10.917221,43.640446,Via di Meleto,dirt-roads
406,13/10/2023,11.279189,43.420458,Le Cogne,dirt-roads
407,13/10/2023,15.738224859483,40.747015638714,Punto panoramico sterrata al monte Carmine - Avigliano (Pz),dirt-roads
408,13/10/2023,11.2572863,44.224671,"Madonna dei Fornelli- Monzuno
",dirt-roads
409,13/10/2023,11.327919,44.009712,Via di Gabbiano,dirt-roads
410,13/10/2023,11.239034,43.371376,Casella-Uccellatoio,dirt-roads
411,13/10/2023,11.297405,43.380813,La Staggia,dirt-roads
412,13/10/2023,11.231417,43.377717,Ponte A Rosso,dirt-roads
413,13/10/2023,10.962633,44.019017,Traforo del Signorino-Badia A Taona,dirt-roads
414,13/10/2023,10.974283,43.983567,Croce di Chiappore,dirt-roads
415,13/10/2023,11.315996,43.963155,Fortezza Medicea San Martino,dirt-roads
416,13/10/2023,10.7369887,43.5349746,"via della Costa
",dirt-roads
417,13/10/2023,10.7578369,43.4857889,Gattero,dirt-roads
418,13/10/2023,10.8004385,43.5241892,Bonifica,dirt-roads
419,13/10/2023,10.6048494,44.2351015,"Via Vandelli
",dirt-roads
420,13/10/2023,16.273083,40.29686,Strada dei Calanchi di Aliano,dirt-roads
421,13/10/2023,11.1312047,43.3500856,Bufalaia,dirt-roads
422,13/10/2023,11.2545848,43.5922978,Fabbrica-Passignano,dirt-roads
423,13/10/2023,11.4608,43.14534,Fattoria Piana,dirt-roads
424,13/10/2023,11.32517,43.37491,Strada di Casello di Ripa,dirt-roads
425,13/10/2023,11.55575,43.70067,Poggio Massa Nera,dirt-roads
426,13/10/2023,11.3919,43.55027,Sp 68 - Monte S. Michele-Valico del Morellino,dirt-roads
427,13/10/2023,11.51052,43.45619,Starda,dirt-roads
428,13/10/2023,11.78384,43.01441,Strada della Foce,dirt-roads
429,13/10/2023,11.77766,43.04014,Strada della Montagna,dirt-roads
430,13/10/2023,11.3864,43.47986,Valimaggio,dirt-roads
431,13/10/2023,11.40912,43.48172,Vistarenni,dirt-roads
432,13/10/2023,9.54203551470688,39.13286507283,Spiaggia di Manunzas,dirt-roads
433,13/10/2023,15.7938468707244,40.5247511381604,Ex ferrovia di Monteforte - Abriola (Pz),dirt-roads
434,13/10/2023,12.25079,42.823947,SP109 San Venanzo,dirt-roads
435,13/10/2023,12.1263461,45.7880465,Volpago,dirt-roads
436,13/10/2023,11.255648,43.395472,Lornano,dirt-roads
437,13/10/2023,11.375914,43.69308,"Ruffino-san Polo
",dirt-roads
438,13/10/2023,11.4636953,43.470733,Barbischio,dirt-roads
439,13/10/2023,13.847093,42.292714,"Pagliaro-Cugnoli
",dirt-roads
440,13/10/2023,11.2771387,43.9968051,Morannon,dirt-roads
441,13/10/2023,13.139312,41.986331,camposecco,dirt-roads
442,13/10/2023,13.224412,42.0052071,cappadocia-pereto,dirt-roads
443,13/10/2023,13.240223,41.959329,vallepietra-camporotondo,dirt-roads
444,13/10/2023,11.4797188,44.3422329,Via Calvanella,dirt-roads
445,13/10/2023,11.5423182,44.2837595,"Via Sconcola
",dirt-roads
446,13/10/2023,10.9766772,45.6710188,Lessinia,dirt-roads
447,13/10/2023,10.69993,45.7593,Costa Bs a Rifugio Cima Piemp,dirt-roads
448,13/10/2023,10.932855,45.638254,Monte Loffa,dirt-roads
449,13/10/2023,11.246185,44.026714,Barberino-Montecarelli,dirt-roads
450,13/10/2023,10.847106,43.518383,Golf Castelfalfi-Iano-Cedri,dirt-roads
451,13/10/2023,11.254685,43.505164,Podere San Silvestro,dirt-roads
452,13/10/2023,11.292507,43.584198,San Cresci,dirt-roads
453,13/10/2023,10.993005,44.149144,Strada della Madonna del Ponte,dirt-roads
454,13/10/2023,11.642134,43.070372,Vitaleta,dirt-roads
455,13/10/2023,11.324215,43.436731,Vagliagli,dirt-roads
456,13/10/2023,11.4167009,43.8045221,"Via del Mannino
",dirt-roads
457,13/10/2023,11.303812,43.675382,Via Petigliolo,dirt-roads
458,13/10/2023,11.2822685,43.6529617,Ferrone-Chiocchio,dirt-roads
459,13/10/2023,11.2580174,43.6155196,"Vico l'abate e Luciana
",dirt-roads
460,13/10/2023,11.526563,43.387083,San Gusmè,dirt-roads
461,13/10/2023,10.9287704,43.4073543,"Pignano-Roncolla 
",dirt-roads
462,13/10/2023,10.85422,45.548539,Sterrata tra le vigne,dirt-roads
463,13/10/2023,11.5977346,43.8194201,"Gualdo-Vierle
",dirt-roads
464,13/10/2023,9.987884,45.724431,Strada Verde,dirt-roads
465,13/10/2023,15.7553153752471,40.6751411424624,"Croce di Montocchio
",dirt-roads
466,13/10/2023,10.629861,45.665488,Gaino Panoramica,dirt-roads
467,13/10/2023,11.675892,43.068404,I Campi Elisi,dirt-roads
468,13/10/2023,9.690272,44.841939,Guado Torrente Riglio,dirt-roads
469,13/10/2023,13.9789977,42.5481539,"Fondo valle Piomba
",dirt-roads
470,13/10/2023,11.1631369,43.9956507,Montecuccoli-Carmignanello,dirt-roads
471,13/10/2023,13.9605288,42.626676,"Valle del Vomano
",dirt-roads
472,13/10/2023,14.0169118,42.5316365,"strada per Atri
",dirt-roads
473,13/10/2023,9.4584674,44.472962,Rifugio Monte Aiona,dirt-roads
474,13/10/2023,11.397456,43.972515,La polveriera,dirt-roads
475,13/10/2023,11.132984,42.429768,"Polveriera Argentario
",dirt-roads
476,13/10/2023,10.976024,42.848546,Vetulonia-Buriano,dirt-roads
477,13/10/2023,10.924676,42.870333,"Giro fangoso
",dirt-roads
478,13/10/2023,9.05112,40.546391,Verso foresta di fiorentini,dirt-roads
479,13/10/2023,9.017445,40.504408,Sentieri attorno foresta di fiorentini,dirt-roads
480,13/10/2023,11.6934,46.06419,val Nuvola - passo Brocon,dirt-roads
481,13/10/2023,11.35812,46.0417,"sterrato Malga Broi
",dirt-roads
482,13/10/2023,11.42008,45.94407,"sterrato Malga Pusterle
",dirt-roads
483,13/10/2023,9.315377,40.709218,Badde suelzu,dirt-roads
484,13/10/2023,9.3736218,40.7007511,Columbus,dirt-roads
485,13/10/2023,10.27834,42.75097,"Monte Tambone
",dirt-roads
486,13/10/2023,10.32896,42.77236,Monte Orello,dirt-roads
487,13/10/2023,10.42304,42.82588,Cava di rio marina,dirt-roads
488,13/10/2023,10.41934,42.72315,Ripe alte,dirt-roads
489,13/10/2023,11.6433181,43.9669629,"Eremo dei Toschi
",dirt-roads
490,13/10/2023,10.2656296,42.7711078,Passo del monumento / procchio,dirt-roads
491,13/10/2023,23.8656336039281,45.5754551709536,Strada della Foresta Curmatura Seflesti,dirt-roads
492,13/10/2023,10.8761,44.026319,"Sammommé Cireglio abbocco
",dirt-roads
493,13/10/2023,12.2307169,43.8608886,Mont'ercole Villa,dirt-roads
494,13/10/2023,13.7193761,42.2675154,Civitaretenga,dirt-roads
495,13/10/2023,13.6967168,42.2821859,"San Pio- Carapelle
",dirt-roads
496,13/10/2023,14.3928588,41.9134053,"rifugio del cinghiale-Monteferrante
",dirt-roads
497,13/10/2023,13.6904036,42.2569002,"san Pio-Civitaretenga
",dirt-roads
498,13/10/2023,13.725959,42.2556694,"Civita-ss 153
",dirt-roads
499,13/10/2023,13.740371,42.2688982,"oliveta di capestrano
",dirt-roads
500,13/10/2023,13.7435801,42.2653245,"Oliveta-san Pelagia
",dirt-roads
501,13/10/2023,13.901036,42.293922,"strada bianca
",dirt-roads
502,13/10/2023,14.11843,42.269781,"Le Coste
",dirt-roads
503,13/10/2023,13.37996,43.119728,Guado,dirt-roads
504,13/10/2023,13.158448,43.189806,Chiesa,dirt-roads
505,13/10/2023,13.133825,43.196783,"Rifugio di Manfrica
",dirt-roads
506,13/10/2023,13.118208,43.179326,"Torre Beregna
",dirt-roads
507,13/10/2023,13.140877,43.164396,statte,dirt-roads
508,13/10/2023,13.132665,43.154904,Pozzuolo,dirt-roads
509,13/10/2023,13.125212,43.153108,"Capolapiaggia
",dirt-roads
510,13/10/2023,13.198456,43.114857,"Ripetitori
",dirt-roads
511,13/10/2023,13.382642,43.010814,Lago San Ruffino,dirt-roads
512,13/10/2023,13.371213,42.996977,Amandola,dirt-roads
513,13/10/2023,13.29796,43.009549,"Romani
",dirt-roads
514,13/10/2023,13.278851,42.997858,Garulla,dirt-roads
515,13/10/2023,13.309559,42.966647,Capovalle,dirt-roads
516,13/10/2023,13.392268,42.941086,Salvena,dirt-roads
517,13/10/2023,13.381504,42.94872,Turano,dirt-roads
518,13/10/2023,13.38021,42.971666,Valegnara,dirt-roads
519,13/10/2023,13.388542,42.99726,"San Lorenzo
",dirt-roads
520,13/10/2023,13.495337,42.917044,"Montemoro
",dirt-roads
521,13/10/2023,13.44519,43.008219,Smerillo,dirt-roads
522,13/10/2023,13.468711,43.021558,"Contrada Bore
",dirt-roads
523,13/10/2023,13.515111,43.033816,"Tana del Cinghiale
",dirt-roads
524,13/10/2023,13.532171,43.029583,Montelparo,dirt-roads
525,13/10/2023,13.538226,43.165467,Alteta,dirt-roads
526,13/10/2023,13.587447,43.176915,Rapagnano,dirt-roads
527,13/10/2023,13.771065,43.171024,Montecaccià,dirt-roads
528,13/10/2023,13.769945,43.166818,"Vecchia ferrovia
",dirt-roads
529,13/10/2023,13.69966,43.094684,Monterubbiano,dirt-roads
530,13/10/2023,13.694479,43.060953,Rubbianello,dirt-roads
531,13/10/2023,13.682912,43.086715,Torchiaro-Rubbianello,dirt-roads
532,13/10/2023,13.027195,42.947279,"Casale Saliere
",dirt-roads
533,13/10/2023,12.998855,42.961576,"La Forca
",dirt-roads
534,13/10/2023,12.802457,42.909436,Trevi,dirt-roads
535,13/10/2023,12.856232,42.913234,Sellano,dirt-roads
536,13/10/2023,12.856316,42.835102,"Castello di Acera
",dirt-roads
537,13/10/2023,12.89822,42.852782,Cerreto,dirt-roads
538,13/10/2023,12.9638262,42.8472195,Cerreto,dirt-roads
539,13/10/2023,12.835133,42.934111,"Monte Laghicciolo
",dirt-roads
540,13/10/2023,13.073871,43.026761,Fiordimonte,dirt-roads
541,13/10/2023,13.200661,42.94364,"sentiero valdipanico
",dirt-roads
542,13/10/2023,13.514915,42.96358,Force,dirt-roads
543,13/10/2023,13.540669,42.96236,"Rocca Rovetino
",dirt-roads
544,13/10/2023,13.048848,43.36258,Valdicastro,dirt-roads
545,13/10/2023,13.1343696085713,43.3606230323805,Castreccioni,dirt-roads
546,13/10/2023,13.2101344039273,43.2969559177836,Serralta,dirt-roads
547,13/10/2023,13.2229790131437,43.345957421872,Cristo delle Marche,dirt-roads
548,13/10/2023,11.647335,44.202528,Casola/zattaglia,dirt-roads
549,13/10/2023,11.396304,43.736171,Via di casignano,dirt-roads
550,13/10/2023,11.394137,43.738913,Via di casignano,dirt-roads
551,13/10/2023,12.037941,43.597702,Borghetto Calcinaia,dirt-roads
552,13/10/2023,12.46795,43.642169,Sp21-Sp81,dirt-roads
553,13/10/2023,12.478388,43.659181,Monte Proverso,dirt-roads
554,13/10/2023,12.695084,43.641084,Pianacce,dirt-roads
555,13/10/2023,11.034792,43.060573,Poggio Ventoso,dirt-roads
556,13/10/2023,11.08554,43.077494,Farmavia,dirt-roads
557,13/10/2023,10.8191647,43.1694908,Via Vicinale Della Leccia-Vecchienne,dirt-roads
558,13/10/2023,11.819545,43.081171,Via Fontelellera,dirt-roads
559,13/10/2023,11.838621,43.086519,"Sentiero del Nobile
",dirt-roads
560,13/10/2023,10.6168105,43.9670005,Boveglio-Pizzorne,dirt-roads
561,13/10/2023,10.8201479,44.0045258,"Le Piastre-Prunetta
",dirt-roads
562,13/10/2023,10.8643356,44.0142426,"Sammommè-Cireglio 2
",dirt-roads
563,13/10/2023,11.367345,43.575565,Greve in chianti-San michele,dirt-roads
564,13/10/2023,9.486212,44.355054,statale-passo del biscia,dirt-roads
565,13/10/2023,9.465917,44.341902,Nascio-Statale di NÃ¨,dirt-roads
566,13/10/2023,11.3758937,43.530769,"La Speciale del Classico
",dirt-roads
567,13/10/2023,12.602474,43.188129,Diga Canova- Castello di Giomici,dirt-roads
568,13/10/2023,10.919985,44.465539,"Monte tre croci
",dirt-roads
569,13/10/2023,11.7973015,43.0542341,Poggiardelli,dirt-roads
570,13/10/2023,11.7082615,43.0352886,"88-checche
",dirt-roads
571,13/10/2023,11.6996292,43.0071593,"sp 40-Gallina
",dirt-roads
572,13/10/2023,11.5643303,43.4243482,Montebenichi-Ambra,dirt-roads
573,13/10/2023,11.5838204,43.4464872,"Montebenichi-san Leolino 2 
",dirt-roads
574,13/10/2023,11.6062611,43.4442123,"Le Mura-Vepri
",dirt-roads
575,13/10/2023,11.5970357,43.6092533,"Via di Querceto
",dirt-roads
576,13/10/2023,12.3035103,43.5491666,"Vallurbana-Parnacciano
",dirt-roads
577,13/10/2023,12.3100686,43.5802015,"Parnacciano-Guinza 
",dirt-roads
578,13/10/2023,10.696168,45.321948,Volta Mantovana,dirt-roads
579,13/10/2023,11.148319,43.948345,Vecchio Mulino di Savignano,dirt-roads
580,13/10/2023,11.1655445,43.930649,Memoriale di Valibona,dirt-roads
581,13/10/2023,11.2291255,43.8971379,Volmiano-Paterno,dirt-roads
582,13/10/2023,11.1275619,44.0214236,"Gricigliana
",dirt-roads
583,13/10/2023,10.0236984,44.4058317,Lagoni,dirt-roads
584,13/10/2023,12.1437545,43.9082739,"Sarsina dall'alto
",dirt-roads
585,13/10/2023,11.0673172,43.9837775,Passo degli Acquaputoli e Passo delle Cavallaie,dirt-roads
586,13/10/2023,8.695102,46.545165,Lago Ritòm,dirt-roads
587,13/10/2023,10.7783862,43.1803299,"tubi dei lagoni rossi
",dirt-roads
588,13/10/2023,11.528923,44.071415,"chiesa di Lozzole
",dirt-roads
589,13/10/2023,10.9443279,43.1695019,Fosini,dirt-roads
590,13/10/2023,10.8005554,43.2637308,"Libbiano-Serrazzano
",dirt-roads
591,13/10/2023,10.7481987,43.2484158,"Querceto-Serrazzano
",dirt-roads
592,13/10/2023,10.7736475,43.2763707,Micciano-Querceto,dirt-roads
593,13/10/2023,10.7805029,43.2917751,Micciano,dirt-roads
594,13/10/2023,10.9267083,43.4268984,"Sensano- Prato d'Era
",dirt-roads
595,13/10/2023,11.0685058,43.4641727,"San Gimignano- Poggibonsi
",dirt-roads
596,13/10/2023,11.61525,44.24787,Via campiuno,dirt-roads
597,13/10/2023,7.5651594,44.1424896,"la Ca Canelle
",dirt-roads
598,13/10/2023,7.5342653,44.0938502,Tenda-Forte,dirt-roads
599,13/10/2023,7.0853261,44.5579191,"Sampeyre- Martini
",dirt-roads
600,13/10/2023,9.4146284,45.8765257,Jeeppabile di Montalbano,dirt-roads
601,13/10/2023,11.635748,42.661089,"il Cavone
",dirt-roads
602,13/10/2023,11.2274623,43.7665924,"Lastricato di San Vito
",dirt-roads
603,13/10/2023,12.3048166666667,42.4327333333333,Bassano in Teverina- Vasanello,dirt-roads
604,13/10/2023,12.2036666666667,42.38015,Strada Piangoli-Canepina,dirt-roads
605,13/10/2023,11.8379833333333,42.3003833333333,Anello nord Monte Romano,dirt-roads
606,13/10/2023,11.809,42.234,Sp97-Strada degli Archi Romani,dirt-roads
607,13/10/2023,11.8428,42.2181833333333,Guado sul Mignone,dirt-roads
608,13/10/2023,12.0005833333333,42.2273,Necropoli di San Giovenale.,dirt-roads
609,13/10/2023,11.9742333333333,42.1281666666667,Braccianese Claudia-Montelungo,dirt-roads
610,13/10/2023,12.0967833333333,42.1501333333333,Le rovine di Monterano (Il Marchese del Grillo),dirt-roads
611,13/10/2023,12.1736,42.1894666666667,Oriolo Romano-Bassano Romano,dirt-roads
612,13/10/2023,12.2711833333333,42.1734166666667,Giro del Lago,dirt-roads
613,13/10/2023,12.2743833333333,42.2125833333333,Via Romea Francigena Monterosi (ovest),dirt-roads
614,13/10/2023,12.3484166666667,42.1971333333333,Via Romea Francigena Monterosi (est),dirt-roads
615,13/10/2023,12.3741333333333,42.1589666666667,Autodromo di Vallelunga,dirt-roads
616,13/10/2023,12.1097,42.2367166666667,Ferrovia abbandonata Civitavecchia-Capranica,dirt-roads
617,13/10/2023,7.07796666666667,45.1774166666667,La Riposa,dirt-roads
618,13/10/2023,7.01386666666667,44.4091,Val Gardetta,dirt-roads
619,13/10/2023,11.5216387,43.3790828,Arceno,dirt-roads
620,13/10/2023,11.3822198,43.4096343,Dievole,dirt-roads
621,13/10/2023,11.413116,44.39478,"Crinale Casola Canina
",dirt-roads
622,13/10/2023,9.301021,40.571097,"Domus de janas- Lathari Coiluna
",dirt-roads
623,13/10/2023,11.6165666666667,43.17885,Belvedere,dirt-roads
624,13/10/2023,11.45915,43.5068166666667,Cavriglia-Badia a Coltibuono,dirt-roads
625,13/10/2023,11.61275,43.3384666666667,Podere Stroncoli,dirt-roads
626,13/10/2023,11.711,43.0927833333333,Podere Albergo,dirt-roads
627,13/10/2023,11.8679666666667,42.7106,Grotte di Castro Sp49,dirt-roads
628,13/10/2023,11.8334666666667,42.7263833333333,Proceno-Sp49,dirt-roads
629,13/10/2023,11.0579984,43.9874857,Passo degli Acandoli,dirt-roads
630,13/10/2023,10.988946,43.965961,"via Casetta di Santomoro
",dirt-roads
631,13/10/2023,10.9894687,43.994916,"sp 24-Forestale Baggio
",dirt-roads
632,13/10/2023,11.4832758,45.8911378,Via di Monte Interrotto,dirt-roads
633,13/10/2023,11.6178697,45.8824464,Tessar di Sotto,dirt-roads
634,13/10/2023,11.5744619,45.8885234,Strada del Buso,dirt-roads
635,13/10/2023,11.5529409,45.9564272,Altopiano dei Sette Comuni,dirt-roads
636,13/10/2023,11.4542666666667,45.8109333333333,Sp349-Sacello Sant'Antonio e San Girolamo,dirt-roads
637,13/10/2023,10.2838324,43.9017679,Scorciatoia per Mommio Castello,dirt-roads
638,13/10/2023,10.3460275,43.8185125,Strada sterrata accanto al lago di Massaciuccoli,dirt-roads
639,13/10/2023,11.933306,42.227167,Stazione abbandonata Monteromano,dirt-roads
640,13/10/2023,25.066623,36.952765,"beach road
",dirt-roads
641,13/10/2023,25.27375,37.138773,"siparos-santa maria
",dirt-roads
642,13/10/2023,25.393007,36.353525,"red beach
",dirt-roads
643,13/10/2023,11.483698,44.355642,Monte Calderaro,dirt-roads
644,13/10/2023,10.7609563,43.6282663,Marti-Palaia,dirt-roads
645,13/10/2023,11.4214606,44.239046,"Casoni di Romagna
",dirt-roads
646,13/10/2023,11.1861222,44.1233895,Tavianella-Baragazza,dirt-roads
647,13/10/2023,10.5759179,44.5178725,Santuario di San Siro,dirt-roads
648,13/10/2023,10.9684458,44.0225269,Orto di Corso,dirt-roads
649,13/10/2023,15.5104166666667,41.0341,Sp6 di Monteverde,dirt-roads
650,13/10/2023,15.5385162,40.9476885,Sc Aquilonia,dirt-roads
651,13/10/2023,11.0180634,43.6001907,"Castello di Oliveto
",dirt-roads
652,13/10/2023,15.0089333333333,41.1004333333333,Berito-Ruderi di Melito Irpino,dirt-roads
653,13/10/2023,15.4042166666667,41.0338666666667,Parco eolico di Lacedonia,dirt-roads
654,13/10/2023,15.4810333333333,41.0507333333333,Lacedonia-Sp6,dirt-roads
655,13/10/2023,16.1508355,40.8529477,Sp 74 di Castello di Monteserico,dirt-roads
656,13/10/2023,16.5885486,40.8721275,Grotta dell'Uomo di Altamura,dirt-roads
657,13/10/2023,16.1867497,41.0007958,Cave di Bauxite di Spinazzola,dirt-roads
658,13/10/2023,16.1855421,40.9599379,Ex Base Jupiter Spinazzola,dirt-roads
659,13/10/2023,15.5242935,40.9208214,Bosco di Castiglione,dirt-roads
660,13/10/2023,12.5256017,43.5652783,"Monte Nerone
",dirt-roads
661,13/10/2023,10.829012,45.652135,"45.652135,10.829012",dirt-roads
662,13/10/2023,9.4833976,45.6596511,Alla centrale Carlo Esterle,dirt-roads
663,13/10/2023,10.6582166666667,43.2724666666667,Passo del Terminino,dirt-roads
664,13/10/2023,10.5139067,43.287074,Aviosuperficie Cecina,dirt-roads
665,13/10/2023,11.78509,44.255065,"via Pideura
",dirt-roads
666,13/10/2023,11.3535833333333,43.0479333333333,Pianacci,dirt-roads
667,13/10/2023,11.1562101,42.3654118,Torre Ciana,dirt-roads
668,13/10/2023,11.10575,42.4146666666667,Argentario single-track,dirt-roads
669,13/10/2023,11.1129645,42.4007269,Poggio Fornacelle,dirt-roads
670,13/10/2023,11.1277914,42.3927346,Trivio Dell'Olmo,dirt-roads
671,13/10/2023,11.2029833333333,42.9803166666667,Podere il Fortone,dirt-roads
672,13/10/2023,11.18685,42.9532833333333,Roccastrada,dirt-roads
673,13/10/2023,11.3024333333333,42.54055,Argine sud dell'Albegna (Marsiliana),dirt-roads
674,13/10/2023,11.3634,42.6005833333333,Viale di Cipressi di Colle Lupo,dirt-roads
675,13/10/2023,11.4607333333333,42.6691166666667,Torrente Fiascone,dirt-roads
676,13/10/2023,11.43025,42.6882333333333,Il Castellaccio,dirt-roads
677,13/10/2023,11.3788666666667,42.82155,Baccinello-Poggio Miliotto-Camposasso,dirt-roads
678,13/10/2023,11.3636666666667,42.84115,Guado Melacciole,dirt-roads
679,13/10/2023,11.3886595,42.7399208,"Impianto eolico ""Poggi Alti""",dirt-roads
680,13/10/2023,11.3521167,42.8908792,Sc della Romanella e Sc della Cava,dirt-roads
681,13/10/2023,11.32765,43.0024166666667,Dogana-Monte Antico,dirt-roads
682,13/10/2023,11.1417967,42.4178443,Pozzarello-Monte Argentario,dirt-roads
683,13/10/2023,11.410738,44.176791,Via Caburaccia Belmonte,dirt-roads
684,13/10/2023,11.47635,42.6649571,Guado Adamato,dirt-roads
685,13/10/2023,10.9751103,43.7672042,"via Conio
",dirt-roads
686,13/10/2023,10.9784593,43.7956713,"le Piagge Montalbano
",dirt-roads
687,13/10/2023,11.9897191,42.2743252,Blera,dirt-roads
688,13/10/2023,12.3795794,43.4790149,"pian della volla
",dirt-roads
689,13/10/2023,10.999749,43.948856,Via delle Muriccia - Santomoro,dirt-roads
690,13/10/2023,8.173352,44.182329,Foresta della Barbottina,dirt-roads
691,13/10/2023,8.968326,45.593617,Pistino,dirt-roads
692,13/10/2023,10.85873411853,42.9036143027985,Strada del Castello di Scarlino,dirt-roads
693,13/10/2023,10.8751767852564,42.9284202200893,"Gavorrano-Scarlino
",dirt-roads
694,13/10/2023,12.5681461477481,42.8025574061425,"La Torretta
",dirt-roads
695,13/10/2023,11.7483405,43.5440781,"Gello Biscardo-Castiglion Fibocchi
",dirt-roads
696,13/10/2023,13.1820811,43.1471277,"Statte-Caccamo
",dirt-roads
697,13/10/2023,13.1331184,42.9895838,"Cupi-Monte Coglia
",dirt-roads
698,13/10/2023,10.937881,44.22505,Monte Torraccia - Chiesa di Ronchidoso (Santuario della Madonna degli emigranti),dirt-roads
699,13/10/2023,10.980241,44.229514,Rocca Pitigliana - Abetaia,dirt-roads
700,13/10/2023,11.080454,44.36762,Gardelline,dirt-roads
701,13/10/2023,11.054906,44.39869,Piccola Cassia,dirt-roads
702,13/10/2023,12.5876582,43.549181,"Guaine sterrata
",dirt-roads
703,13/10/2023,10.937576,44.062995,Monte Pidocchina - Passo della Collina,dirt-roads
704,13/10/2023,10.91005,44.312946,Fondovalle Vecchia,dirt-roads
705,13/10/2023,10.860891,44.262602,Via Capanna,dirt-roads
706,13/10/2023,11.2651916,43.5144086,Nittardi,dirt-roads
707,13/10/2023,11.132219,44.431457,Monte San Pietro,dirt-roads
708,13/10/2023,11.173902,44.447952,Tyson vs Marconi,dirt-roads
709,13/10/2023,11.096779,44.381538,Via Lame,dirt-roads
710,13/10/2023,11.1011,44.372599,Chiesa sconsacrata,dirt-roads
